datetime,average,volume
1363129200,46.16,57816.08
1363215600,47.08,43657.33
1363302000,46.68,23820.41
1363388400,46.52,19493.93
1363474800,46.85,17862.61
1363561200,48.63,77088.62
1363647600,55.13,129661.05
1363734000,61.85,105618.69
1363820400,68.89,111903.98
1363906800,70.45,83401.32
1363993200,62.5,168065.43
1364079600,68.62,48755.53
1364166000,74.02,91673.15
1364252400,77.23,67194.66
1364338800,84.86,83382.56
1364425200,87.49,160136.7
1364511600,88.81,92719.81
1364598000,91.55,41577.77
1364684400,92.59,24755.36
1364767200,99.53,106952.72
1364853600,107.26,98947.44
1364940000,127.86,186715.45
1365026400,131.07,102388.61
1365112800,138.43,83915.14
1365199200,140.64,27491.06
1365285600,152.79,76530.37
1365372000,180.39,139433.88
1365458400,213.72,127331.55
1365544800,181.66,257543.79
1365631200,131.95,218886.18
1365717600,84.59,659349.51
1365804000,108.55,287902.09
1365890400,97.19,187043.01
1365976800,86.91,286922.12
1366063200,65.39,668549.18
1366149600,84.85,396386.46
1366236000,96.78,208772.7
1366322400,118.46,315048.39
1366408800,122.9,91508.55
1366495200,119.29,136283.87
